type	latitude	longitude	altitude (m)	name	desc
T	45.288850000	3.424570000	444.9		
T	45.288840000	3.424700000	445.0		
T	45.288840000	3.424760000	445.1		
T	45.288840000	3.424760000	445.1		
T	45.288680000	3.424880000	445.4		
T	45.288130000	3.425280000	446.5		
T	45.287900000	3.425480000	447.2		
T	45.287640000	3.425680000	448.2		
T	45.287300000	3.425970000	450.4		
T	45.287180000	3.426070000	451.2		
T	45.286720000	3.426560000	453.8		
T	45.286590000	3.426700000	454.4		
T	45.286550000	3.426750000	454.5		
T	45.286420000	3.426860000	455.1		
T	45.286270000	3.426950000	455.7		
T	45.286090000	3.427040000	456.5		
T	45.285920000	3.427100000	457.1		
T	45.285830000	3.427130000	457.4		
T	45.285730000	3.427160000	457.6		
T	45.285360000	3.427260000	458.0		
T	45.285210000	3.427300000	458.2		
T	45.285060000	3.427340000	458.3		
T	45.284810000	3.427420000	458.9		
T	45.284750000	3.427440000	459.0		
T	45.284690000	3.427460000	459.2		
T	45.284630000	3.427480000	459.4		
T	45.284520000	3.427540000	459.7		
T	45.284500000	3.427560000	459.7		
T	45.284450000	3.427610000	459.9		
T	45.284440000	3.427620000	459.9		
T	45.284370000	3.427690000	460.0		
T	45.284290000	3.427800000	460.0		
T	45.284220000	3.427940000	459.9		
T	45.284170000	3.428060000	459.7		
T	45.284050000	3.428350000	459.2		
T	45.283790000	3.428980000	461.1		
T	45.283670000	3.429280000	461.3		
T	45.283410000	3.429850000	461.0		
T	45.283220000	3.430240000	460.8		
T	45.283010000	3.430750000	461.0		
T	45.282810000	3.431280000	462.1		
T	45.282560000	3.431910000	463.1		
T	45.282440000	3.432180000	462.9		
T	45.282310000	3.432450000	462.8		
T	45.282110000	3.432910000	464.2		
T	45.281980000	3.433280000	465.2		
T	45.281850000	3.433670000	466.1		
T	45.281690000	3.434200000	467.2		
T	45.281470000	3.434880000	472.3		
T	45.281240000	3.435600000	474.5		
T	45.281060000	3.436080000	475.4		
T	45.280850000	3.436540000	475.4		
T	45.280590000	3.437120000	475.7		
T	45.280300000	3.437830000	475.3		
T	45.280100000	3.438340000	473.6		
T	45.279960000	3.438720000	474.1		
T	45.279790000	3.439230000	475.1		
T	45.279670000	3.439590000	476.3		
T	45.279590000	3.439830000	477.2		
T	45.279410000	3.440300000	478.6		
T	45.279210000	3.440860000	479.8		
T	45.279090000	3.441190000	479.7		
T	45.279040000	3.441290000	479.6		
T	45.278990000	3.441400000	479.6		
T	45.278920000	3.441530000	479.7		
T	45.278830000	3.441680000	479.8		
T	45.278690000	3.441850000	480.2		
T	45.278540000	3.442000000	480.6		
T	45.278320000	3.442220000	481.0		
T	45.277940000	3.442610000	481.0		
T	45.277560000	3.443010000	481.0		
T	45.277270000	3.443330000	481.6		
T	45.277120000	3.443470000	481.9		
T	45.276960000	3.443600000	482.4		
T	45.276800000	3.443700000	483.0		
T	45.276680000	3.443760000	483.5		
T	45.276550000	3.443810000	483.6		
T	45.276300000	3.443890000	484.0		
T	45.276140000	3.443950000	484.3		
T	45.275980000	3.444040000	485.0		
T	45.275840000	3.444150000	485.9		
T	45.275710000	3.444290000	485.9		
T	45.275660000	3.444370000	485.8		
T	45.275590000	3.444500000	485.6		
T	45.275480000	3.444710000	485.3		
T	45.275350000	3.445030000	484.9		
T	45.275170000	3.445480000	484.3		
T	45.274990000	3.445940000	483.8		
T	45.274900000	3.446180000	483.9		
T	45.274810000	3.446510000	483.9		
T	45.274730000	3.446850000	484.5		
T	45.274660000	3.447200000	485.4		
T	45.274630000	3.447460000	485.7		
T	45.274600000	3.447730000	487.0		
T	45.274580000	3.448080000	488.8		
T	45.274570000	3.448780000	492.2		
T	45.274560000	3.449050000	493.6		
T	45.274550000	3.449280000	494.4		
T	45.274540000	3.449440000	494.7		
T	45.274520000	3.449630000	495.2		
T	45.274490000	3.449770000	495.6		
T	45.274460000	3.449940000	496.1		
T	45.274400000	3.450150000	496.3		
T	45.274340000	3.450370000	496.3		
T	45.274240000	3.450680000	496.1		
T	45.274130000	3.451000000	495.9		
T	45.274040000	3.451310000	495.7		
T	45.273910000	3.451720000	495.4		
T	45.273860000	3.451930000	495.1		
T	45.273800000	3.452130000	494.7		
T	45.273730000	3.452310000	494.2		
T	45.273650000	3.452490000	493.7		
T	45.273530000	3.452730000	491.7		
T	45.273370000	3.453050000	488.7		
T	45.273290000	3.453190000	487.6		
T	45.273210000	3.453340000	486.7		
T	45.273140000	3.453480000	486.4		
T	45.273060000	3.453650000	485.9		
T	45.273020000	3.453740000	485.5		
T	45.272800000	3.454250000	482.8		
T	45.272550000	3.454810000	480.8		
T	45.272290000	3.455380000	480.2		
T	45.272040000	3.455940000	479.7		
T	45.271840000	3.456400000	480.2		
T	45.271680000	3.456750000	480.2		
T	45.271630000	3.456840000	480.2		
T	45.271590000	3.456920000	480.3		
T	45.271490000	3.457090000	480.3		
T	45.271350000	3.457320000	480.3		
T	45.271260000	3.457480000	480.5		
T	45.271110000	3.457710000	480.8		
T	45.271020000	3.457880000	480.9		
T	45.270960000	3.457950000	480.8		
T	45.270920000	3.458030000	480.8		
T	45.270810000	3.458170000	480.5		
T	45.270730000	3.458260000	480.3		
T	45.270640000	3.458380000	480.5		
T	45.270520000	3.458510000	481.0		
T	45.270080000	3.458940000	481.9		
T	45.269810000	3.459230000	481.7		
T	45.269560000	3.459550000	481.1		
T	45.269460000	3.459680000	480.7		
T	45.269400000	3.459760000	480.5		
T	45.269340000	3.459830000	480.2		
T	45.269070000	3.460180000	479.3		
T	45.268750000	3.460640000	478.7		
T	45.268620000	3.460870000	478.3		
T	45.268470000	3.461180000	477.9		
T	45.268270000	3.461660000	477.2		
T	45.268170000	3.461910000	476.2		
T	45.268160000	3.461930000	476.1		
T	45.268120000	3.462030000	475.7		
T	45.267920000	3.462510000	473.1		
T	45.267600000	3.463290000	470.0		
T	45.267380000	3.463820000	470.6		
T	45.267070000	3.464630000	471.5		
T	45.266930000	3.465060000	471.1		
T	45.266750000	3.465730000	471.9		
T	45.266600000	3.466320000	472.2		
T	45.266540000	3.466570000	472.4		
T	45.266530000	3.466750000	472.3		
T	45.266530000	3.466770000	472.2		
T	45.266530000	3.466850000	471.9		
T	45.266520000	3.467080000	471.1		
T	45.266530000	3.467270000	470.6		
T	45.266530000	3.467350000	470.3		
T	45.266540000	3.467400000	470.3		
T	45.266560000	3.467540000	470.1		
T	45.266600000	3.467860000	470.0		
T	45.266630000	3.468040000	470.1		
T	45.266640000	3.468220000	469.9		
T	45.266650000	3.468360000	469.9		
T	45.266650000	3.468590000	470.2		
T	45.266640000	3.468980000	470.6		
T	45.266640000	3.469220000	470.8		
T	45.266640000	3.469410000	471.1		
T	45.266660000	3.469610000	471.5		
T	45.266680000	3.470010000	472.3		
T	45.266680000	3.470080000	472.3		
T	45.266700000	3.470220000	472.6		
T	45.266700000	3.470310000	472.6		
T	45.266700000	3.470490000	472.6		
T	45.266690000	3.470730000	472.4		
T	45.266680000	3.470920000	471.9		
T	45.266660000	3.471100000	471.0		
T	45.266630000	3.471390000	469.9		
T	45.266580000	3.471670000	468.8		
T	45.266520000	3.472050000	467.9		
T	45.266360000	3.472920000	468.4		
T	45.266310000	3.473250000	469.2		
T	45.266280000	3.473560000	469.8		
T	45.266270000	3.473850000	470.4		
T	45.266270000	3.474330000	471.6		
T	45.266280000	3.474730000	472.6		
T	45.266290000	3.474950000	473.3		
T	45.266320000	3.475180000	473.6		
T	45.266350000	3.475430000	473.8		
T	45.266380000	3.475670000	474.0		
T	45.266440000	3.476000000	474.7		
T	45.266500000	3.476330000	475.7		
T	45.266530000	3.476510000	476.2		
T	45.266610000	3.476880000	476.8		
T	45.266730000	3.477440000	477.3		
T	45.266820000	3.477850000	477.7		
T	45.266910000	3.478300000	478.3		
T	45.266970000	3.478600000	480.9		
T	45.266980000	3.478730000	481.9		
T	45.266990000	3.478930000	483.1		
T	45.266990000	3.479070000	483.9		
T	45.266970000	3.479160000	483.9		
T	45.266960000	3.479250000	484.2		
T	45.266930000	3.479360000	484.2		
T	45.266890000	3.479460000	483.9		
T	45.266820000	3.479580000	483.1		
T	45.266810000	3.479600000	483.0		
T	45.266680000	3.479810000	481.2		
T	45.266370000	3.480290000	480.9		
T	45.266200000	3.480540000	480.5		
T	45.266090000	3.480690000	480.0		
T	45.265740000	3.481220000	479.6		
T	45.265420000	3.481690000	478.8		
T	45.265330000	3.481830000	478.5		
T	45.265250000	3.481960000	478.2		
T	45.265120000	3.482230000	477.7		
T	45.265000000	3.482520000	477.2		
T	45.264970000	3.482650000	478.5		
T	45.264910000	3.482920000	481.0		
T	45.264880000	3.483020000	481.7		
T	45.264820000	3.483270000	483.5		
T	45.264770000	3.483430000	484.3		
T	45.264720000	3.483570000	484.8		
T	45.264520000	3.484070000	484.8		
T	45.264370000	3.484380000	484.2		
T	45.264280000	3.484600000	484.2		
T	45.264220000	3.484760000	484.2		
T	45.264160000	3.484940000	484.3		
T	45.264040000	3.485270000	486.0		
T	45.263860000	3.485770000	486.9		
T	45.263760000	3.486070000	486.9		
T	45.263680000	3.486330000	487.4		
T	45.263600000	3.486560000	487.9		
T	45.263540000	3.486660000	487.9		
T	45.263460000	3.486760000	487.7		
T	45.263360000	3.486870000	487.3		
T	45.263280000	3.486920000	486.9		
T	45.263120000	3.486970000	485.9		
T	45.262730000	3.487100000	483.4		
T	45.262450000	3.487170000	481.5		
T	45.262240000	3.487240000	480.7		
T	45.262100000	3.487300000	480.0		
T	45.261960000	3.487390000	479.4		
T	45.261790000	3.487520000	478.3		
T	45.261580000	3.487700000	478.3		
T	45.261440000	3.487840000	478.9		
T	45.261290000	3.488010000	479.3		
T	45.261160000	3.488180000	479.3		
T	45.261060000	3.488310000	479.1		
T	45.261000000	3.488410000	479.2		
T	45.260910000	3.488620000	479.6		
T	45.260810000	3.488820000	479.7		
T	45.260780000	3.488870000	479.8		
T	45.260740000	3.488960000	480.0		
T	45.260680000	3.489080000	480.2		
T	45.260550000	3.489310000	480.6		
T	45.260450000	3.489480000	480.8		
T	45.260410000	3.489550000	480.8		
T	45.260350000	3.489650000	480.9		
T	45.260270000	3.489820000	481.0		
T	45.260200000	3.489990000	481.2		
T	45.260180000	3.490050000	481.2		
T	45.260130000	3.490200000	481.2		
T	45.260070000	3.490400000	481.1		
T	45.259980000	3.490790000	480.9		
T	45.259930000	3.491060000	482.0		
T	45.259880000	3.491270000	482.8		
T	45.259850000	3.491450000	483.5		
T	45.259810000	3.491650000	484.1		
T	45.259770000	3.491870000	485.0		
T	45.259710000	3.492180000	486.3		
T	45.259680000	3.492340000	487.0		
T	45.259640000	3.492500000	487.5		
T	45.259560000	3.492730000	487.4		
T	45.259390000	3.493220000	486.3		
T	45.259260000	3.493600000	485.6		
T	45.259140000	3.493980000	485.2		
T	45.259100000	3.494080000	485.4		
T	45.259090000	3.494140000	485.5		
T	45.259020000	3.494400000	485.8		
T	45.259010000	3.494430000	485.8		
T	45.258970000	3.494640000	486.1		
T	45.258950000	3.494830000	486.3		
T	45.258940000	3.495060000	486.6		
T	45.258940000	3.495210000	486.5		
T	45.258960000	3.495300000	486.5		
T	45.259020000	3.495500000	486.6		
T	45.259110000	3.495770000	486.8		
T	45.259130000	3.495830000	486.8		
T	45.259180000	3.496080000	487.1		
T	45.259190000	3.496410000	487.0		
T	45.259190000	3.496750000	486.5		
T	45.259160000	3.497270000	484.5		
T	45.259160000	3.497310000	484.4		
T	45.259160000	3.497530000	484.0		
T	45.259140000	3.497870000	484.4		
T	45.259100000	3.498460000	485.2		
T	45.259100000	3.498790000	485.6		
T	45.259130000	3.499120000	486.0		
T	45.259170000	3.499410000	485.5		
T	45.259240000	3.499730000	486.1		
T	45.259280000	3.499900000	486.3		
T	45.259360000	3.500210000	487.6		
T	45.259420000	3.500490000	489.2		
T	45.259430000	3.500540000	489.5		
T	45.259440000	3.500630000	489.8		
T	45.259470000	3.500920000	491.4		
T	45.259500000	3.501390000	495.4		
T	45.259520000	3.501860000	497.9		
T	45.259540000	3.502360000	498.3		
T	45.259570000	3.502860000	499.8		
T	45.259580000	3.503030000	500.4		
T	45.259570000	3.503270000	500.5		
T	45.259520000	3.503550000	501.1		
T	45.259470000	3.503720000	500.8		
T	45.259370000	3.504040000	499.3		
T	45.259220000	3.504340000	497.0		
T	45.258960000	3.504750000	498.2		
T	45.258800000	3.505030000	498.4		
T	45.258640000	3.505320000	497.8		
T	45.258550000	3.505500000	497.1		
T	45.258520000	3.505550000	496.7		
T	45.258350000	3.505890000	494.3		
T	45.258130000	3.506310000	496.2		
T	45.258000000	3.506530000	496.5		
T	45.257870000	3.506770000	497.3		
T	45.257800000	3.506880000	497.7		
T	45.257740000	3.506970000	497.8		
T	45.257620000	3.507080000	497.0		
T	45.257450000	3.507200000	496.0		
T	45.257380000	3.507240000	496.6		
T	45.257360000	3.507250000	496.7		
T	45.257270000	3.507290000	497.3		
T	45.257130000	3.507310000	497.6		
T	45.256960000	3.507310000	497.7		
T	45.256820000	3.507300000	497.6		
T	45.256710000	3.507270000	497.1		
T	45.256610000	3.507220000	496.6		
T	45.256530000	3.507180000	496.4		
T	45.256510000	3.507150000	496.0		
T	45.256470000	3.507120000	495.7		
T	45.256310000	3.506950000	493.6		
T	45.256050000	3.506680000	490.2		
T	45.256040000	3.506680000	490.2		
T	45.255620000	3.506250000	490.3		
T	45.255460000	3.506090000	489.8		
T	45.255360000	3.506000000	489.3		
T	45.255240000	3.505910000	488.7		
T	45.255120000	3.505850000	488.2		
T	45.255000000	3.505810000	487.9		
T	45.254910000	3.505800000	487.8		
T	45.254810000	3.505800000	487.8		
T	45.254750000	3.505810000	487.9		
T	45.254650000	3.505820000	487.9		
T	45.254630000	3.505830000	488.0		
T	45.254390000	3.505890000	488.6		
T	45.254310000	3.505930000	488.9		
T	45.254190000	3.506040000	490.0		
T	45.254100000	3.506130000	490.7		
T	45.254030000	3.506210000	491.2		
T	45.253900000	3.506400000	492.5		
T	45.253860000	3.506460000	492.8		
T	45.253690000	3.506700000	494.2		
T	45.253520000	3.506950000	496.4		
T	45.253350000	3.507180000	497.7		
T	45.253210000	3.507390000	498.5		
T	45.253120000	3.507500000	498.4		
T	45.253120000	3.507510000	498.5		
T	45.253060000	3.507580000	498.5		
T	45.252980000	3.507670000	498.1		
T	45.252910000	3.507740000	497.6		
T	45.252830000	3.507810000	496.8		
T	45.252770000	3.507860000	496.1		
T	45.252540000	3.507990000	492.4		
T	45.252320000	3.508120000	491.0		
T	45.252220000	3.508180000	490.6		
T	45.252110000	3.508240000	490.1		
T	45.252090000	3.508260000	490.0		
T	45.251670000	3.508520000	488.7		
T	45.251630000	3.508550000	488.9		
T	45.251440000	3.508690000	490.4		
T	45.251420000	3.508720000	490.7		
T	45.251310000	3.508850000	492.0		
T	45.251210000	3.509040000	494.0		
T	45.251200000	3.509080000	494.3		
T	45.251150000	3.509220000	495.4		
T	45.251090000	3.509450000	496.4		
T	45.251020000	3.509800000	497.8		
T	45.250930000	3.510320000	499.1		
T	45.250840000	3.510810000	499.9		
T	45.250800000	3.510990000	499.8		
T	45.250720000	3.511210000	499.8		
T	45.250640000	3.511350000	500.1		
T	45.250530000	3.511510000	500.7		
T	45.250400000	3.511670000	501.6		
T	45.250090000	3.512040000	504.9		
T	45.250000000	3.512130000	506.1		
T	45.249890000	3.512310000	506.8		
T	45.249870000	3.512350000	506.9		
T	45.249860000	3.512360000	506.9		
T	45.249800000	3.512500000	507.2		
T	45.249700000	3.512750000	507.2		
T	45.249570000	3.513150000	507.6		
T	45.249430000	3.513580000	508.5		
T	45.249320000	3.513880000	509.8		
T	45.249240000	3.514080000	511.0		
T	45.249150000	3.514220000	512.1		
T	45.249060000	3.514360000	512.7		
T	45.248940000	3.514510000	513.5		
T	45.248800000	3.514640000	514.5		
T	45.248660000	3.514740000	515.5		
T	45.248480000	3.514830000	516.8		
T	45.248100000	3.514990000	518.0		
T	45.247760000	3.515120000	517.7		
T	45.247620000	3.515190000	517.7		
T	45.247570000	3.515210000	517.7		
T	45.247420000	3.515290000	518.9		
T	45.247260000	3.515410000	521.3		
T	45.247050000	3.515630000	524.0		
T	45.246790000	3.515890000	527.1		
T	45.246490000	3.516200000	529.1		
T	45.246310000	3.516380000	529.6		
T	45.246080000	3.516570000	530.1		
T	45.245750000	3.516860000	532.0		
T	45.245430000	3.517150000	534.1		
T	45.245160000	3.517400000	534.9		
T	45.245080000	3.517480000	534.9		
T	45.244880000	3.517670000	535.0		
T	45.244680000	3.517900000	535.0		
T	45.244380000	3.518240000	534.6		
T	45.244060000	3.518600000	535.6		
T	45.243710000	3.519010000	536.2		
T	45.243370000	3.519400000	535.7		
T	45.243140000	3.519670000	536.3		
T	45.243050000	3.519770000	536.5		
T	45.242990000	3.519840000	536.6		
T	45.242990000	3.519840000	536.6		
T	45.242930000	3.519920000	536.6		
T	45.242820000	3.520050000	536.8		
T	45.242560000	3.520340000	536.7		
T	45.242360000	3.520520000	536.2		
T	45.242140000	3.520660000	535.4		
T	45.241940000	3.520750000	534.4		
T	45.241760000	3.520800000	533.6		
T	45.241560000	3.520800000	533.8		
T	45.241310000	3.520800000	534.6		
T	45.241100000	3.520810000	535.3		
T	45.240920000	3.520850000	535.6		
T	45.240770000	3.520910000	535.7		
T	45.240650000	3.520980000	535.6		
T	45.240480000	3.521110000	535.2		
T	45.240270000	3.521300000	534.6		
T	45.239970000	3.521570000	533.6		
T	45.239770000	3.521720000	533.2		
T	45.239620000	3.521810000	533.0		
T	45.239530000	3.521840000	533.0		
T	45.239460000	3.521900000	532.7		
T	45.239080000	3.522000000	532.5		
T	45.238620000	3.522110000	531.5		
T	45.236700000	3.522590000	529.9		
T	45.236510000	3.522630000	529.1		
T	45.236330000	3.522650000	528.3		
T	45.236040000	3.522660000	527.1		
T	45.235720000	3.522660000	526.3		
T	45.235610000	3.522670000	526.5		
T	45.235390000	3.522670000	526.9		
T	45.235300000	3.522680000	527.0		
T	45.235190000	3.522680000	527.2		
T	45.234950000	3.522680000	527.5		
T	45.234760000	3.522690000	527.9		
T	45.234670000	3.522690000	528.1		
T	45.234460000	3.522700000	528.5		
T	45.234190000	3.522700000	529.0		
T	45.234070000	3.522690000	528.9		
T	45.233880000	3.522680000	528.6		
T	45.233710000	3.522660000	528.3		
T	45.233620000	3.522650000	528.2		
T	45.233530000	3.522640000	528.1		
T	45.233400000	3.522610000	528.0		
T	45.233280000	3.522560000	528.1		
T	45.233140000	3.522490000	528.7		
T	45.232860000	3.522320000	529.9		
T	45.232730000	3.522230000	530.4		
T	45.232590000	3.522140000	530.8		
T	45.232380000	3.522010000	531.3		
T	45.232240000	3.521920000	531.7		
T	45.231930000	3.521720000	532.4		
T	45.231760000	3.521610000	532.4		
T	45.231460000	3.521420000	530.6		
T	45.231300000	3.521350000	529.7		
T	45.231150000	3.521300000	529.0		
T	45.230990000	3.521260000	528.4		
T	45.230830000	3.521230000	527.9		
T	45.230580000	3.521200000	527.8		
T	45.230210000	3.521160000	527.7		
T	45.229840000	3.521130000	528.1		
T	45.229500000	3.521090000	528.8		
T	45.229210000	3.521050000	529.4		
T	45.228690000	3.521000000	528.4		
T	45.228350000	3.520980000	527.6		
T	45.227930000	3.520960000	528.3		
T	45.227470000	3.520960000	529.3		
T	45.226970000	3.520960000	531.6		
T	45.226700000	3.520940000	532.6		
T	45.226500000	3.520900000	533.2		
T	45.226090000	3.520790000	534.7		
T	45.225600000	3.520640000	536.3		
T	45.225050000	3.520480000	536.8		
T	45.224490000	3.520300000	538.1		
T	45.224070000	3.520160000	538.3		
T	45.223540000	3.519990000	537.0		
T	45.223110000	3.519850000	537.0		
T	45.222880000	3.519800000	537.3		
T	45.222780000	3.519780000	537.5		
T	45.222730000	3.519770000	537.6		
T	45.222570000	3.519760000	537.9		
T	45.222250000	3.519800000	538.5		
T	45.221960000	3.519800000	539.1		
T	45.221700000	3.519780000	539.7		
T	45.221510000	3.519750000	539.6		
T	45.221340000	3.519700000	539.5		
T	45.221160000	3.519630000	539.3		
T	45.221100000	3.519600000	539.2		
T	45.220990000	3.519530000	539.0		
T	45.220810000	3.519410000	538.5		
T	45.220660000	3.519280000	538.0		
T	45.220090000	3.518800000	535.4		
T	45.219710000	3.518480000	532.8		
T	45.219350000	3.518180000	530.6		
T	45.219230000	3.518080000	529.7		
T	45.219100000	3.517970000	528.2		
T	45.218970000	3.517880000	526.4		
T	45.218730000	3.517760000	523.6		
T	45.218670000	3.517730000	522.9		
T	45.218610000	3.517710000	522.2		
T	45.218430000	3.517640000	520.4		
T	45.218420000	3.517630000	520.2		
T	45.217930000	3.517470000	518.4		
T	45.217190000	3.517190000	517.7		
T	45.216310000	3.516870000	517.5		
T	45.215470000	3.516560000	518.1		
T	45.214940000	3.516360000	517.9		
T	45.214920000	3.516360000	518.0		
